explotacion;tipo;especie;clasif;municipio;provincia;oca;huso;longitud_utm;latitud_utm;sistema_productivo;capacidad_productiva;criterio_sostenibilidad;capacidad_cebo;capacidad_lechones;capacidad_recria;capacidad_cerdas;capacidad_reposicion;capacidad_verracos;capacidad
ES221030000091;Producción y reproducción;Cerdos;Producción de lechones;Estadilla;HUESCA;BARBASTRO;30;769540;4658777;Intensivo;Grupo Segundo;Convencional;;;;750;;;750
ES221030000092;Producción y reproducción;Cerdos;Producción de lechones;Estadilla;HUESCA;BARBASTRO;30;767147;4658798;Intensivo;Grupo Primero;Convencional;;1040;;364;60;2;1466
ES221030000093;Producción y reproducción;Cerdos;Producción de lechones;Estadilla;HUESCA;BARBASTRO;30;764419;4657668;Intensivo;Grupo Segundo;Convencional;;;;640;96;;736
ES221030000094;Producción y reproducción;Cerdos;Cebo o Cebadero;Estadilla;HUESCA;BARBASTRO;30;767748;4659381;Intensivo;Grupo Primero;Convencional;1000;;;;;;1000
ES221030000095;Producción y reproducción;Cerdos;Cebo o Cebadero;Estadilla;HUESCA;BARBASTRO;30;766865;4657825;Intensivo;Grupo Primero;;1000;;;;;;1000
ES221030000096;Producción y reproducción;Cerdos;Transición de lechones;Estadilla;HUESCA;BARBASTRO;30;765680;4660200;Intensivo;Grupo Primero;Convencional;;;3388;;;;3388
ES221030000097;Producción y reproducción;Cerdos;Cebo o Cebadero;Estadilla;HUESCA;BARBASTRO;30;763825;4658700;Intensivo;Grupo Segundo;Convencional;1999;;;;;;1999
ES221030000098;Producción y reproducción;Cerdos;Cebo o Cebadero;Estadilla;HUESCA;BARBASTRO;30;767804;4658782;Intensivo;Grupo Primero;Convencional;1000;;;;;;1000
ES221030000099;Producción y reproducción;Cerdos;Cebo o Cebadero;Estadilla;HUESCA;BARBASTRO;30;767845;4658150;Intensivo;Grupo Primero;;999;;;;;;999
ES221050000010;Producción y reproducción;Cerdos;Transición de reproductoras nulíparas;Estopiñán del Castillo;HUESCA;GRAUS;30;793150;4657800;Intensivo;Grupo Primero;Convencional;;;624;;;;624
ES221050000011;Producción y reproducción;Cerdos;Cebo o Cebadero;Estopiñán del Castillo;HUESCA;GRAUS;30;789092;4654252;Intensivo;Grupo Tercero;Convencional;3952;;;;;;3952
ES221050000012;Producción y reproducción;Cerdos;Cebo o Cebadero;Estopiñán del Castillo;HUESCA;GRAUS;30;789790;4655880;Intensivo;Grupo Tercero;Convencional;4800;;;;;;4800
ES221050000013;Producción y reproducción;Cerdos;Cebo o Cebadero;Estopiñán del Castillo;HUESCA;GRAUS;30;793330;4653890;Intensivo;Grupo Segundo;Convencional;3450;;;;;;3450
ES221050000014;Producción y reproducción;Cerdos;Cebo o Cebadero;Estopiñán del Castillo;HUESCA;GRAUS;30;789957;4657460;Intensivo;Grupo Tercero;Convencional;4600;;;;;;4600
ES221050000015;Producción y reproducción;Cerdos;Cebo o Cebadero;Estopiñán del Castillo;HUESCA;GRAUS;30;793020;4662290;Intensivo;Grupo Segundo;Convencional;2333;;;;;;2333
ES221050000016;Producción y reproducción;Cerdos;Multiplicación;Estopiñán del Castillo;HUESCA;GRAUS;30;791025;4657000;Intensivo;Grupo Tercero;Convencional;;;;3492;;;3492
ES221050000017;Producción y reproducción;Cerdos;Cebo o Cebadero;Estopiñán del Castillo;HUESCA;GRAUS;30;794990;4653450;Intensivo;Grupo Tercero;Convencional;4160;;;;;;4160
ES221050000018;Producción y reproducción;Cerdos;Transición de lechones;Estopiñán del Castillo;HUESCA;GRAUS;30;796149;4653849;Intensivo;Grupo Segundo;;;18000;;;;;18000
ES221100000001;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;769370;4655492;Intensivo;Grupo Segundo;Convencional;1400;;;;;;1400
ES221100000007;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;765748;4654679;Intensivo;Grupo Segundo;Convencional;1600;;;;;;1600
ES221100000008;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;771476;4656134;Intensivo;Grupo Primero;Convencional;808;;;;;;808
ES221100000028;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;768403;4655046;Intensivo;Grupo Segundo;Convencional;1225;;;;;;1225
ES221100000029;Producción y reproducción;Cerdos;Producción de lechones;Fonz;HUESCA;MONZÓN;30;764197;4655122;Intensivo;Grupo Tercero;Convencional;;;;1353;700;4;2057
ES221100000032;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;769921;4654172;Intensivo;Grupo Primero;Convencional;401;;;;;;401
ES221100000035;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;764011;4655840;Intensivo;Grupo Primero;Convencional;480;;;;;;480
ES221100000036;Producción y reproducción;Cerdos;Producción de lechones;Fonz;HUESCA;MONZÓN;30;768682;4656255;Intensivo;Grupo Tercero;Convencional;;;;1250;178;8;1436
ES221100000041;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;763654;4656783;Intensivo;Grupo Primero;Convencional;800;;;;;;800
ES221100000050;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;771055;4656275;Intensivo;Grupo Segundo;Convencional;1292;;;;;;1292
ES221100000072;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;765230;4656500;Intensivo;Grupo Primero;Convencional;700;;;;;;700
ES221100000077;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;769153;4655749;Intensivo;Grupo Primero;Convencional;470;;;;;;470
ES221100000080;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;764384;4653961;Intensivo;Grupo Primero;Convencional;520;;;;;;520
ES221100000097;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;770090;4654690;Intensivo;Grupo Segundo;Convencional;1105;;;;;;1105
ES221100000108;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;769595;4655625;Intensivo;Grupo Primero;Convencional;1000;;;;;;1000
ES221100000118;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;768150;4655235;Intensivo;Grupo Primero;Convencional;800;;;;;;800
ES221100000124;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;770236;4654512;Intensivo;Grupo Primero;Convencional;560;;;;;;560
ES221100000127;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;769955;4656945;Intensivo;Grupo Primero;Convencional;560;;;;;;560
ES221100000159;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;766424;4653528;Intensivo;Grupo Primero;Convencional;1000;;;;;;1000
ES221100000161;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;771227;4653567;Intensivo;Grupo Segundo;Convencional;1050;;;;;;1050
ES221100000162;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;765016;4652025;Intensivo;Grupo Segundo;Convencional;2300;;;;;;2300
ES221100000163;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;765782;4653882;Intensivo;Grupo Tercero;Convencional;6000;;;;;;6000
ES221100000164;Producción y reproducción;Cerdos;Tipo mixto;Fonz;HUESCA;MONZÓN;30;768137;4654190;Intensivo;Grupo Segundo;Convencional;;;;585;;6;591
ES221100000165;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;763684;4654714;Intensivo;Grupo Segundo;Convencional;2000;;;;;;2000
ES221100000166;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;765935;4655445;Intensivo;Grupo Segundo;Convencional;2080;;;;;;2080
ES221100000167;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;764573;4652405;Intensivo;Grupo Segundo;Convencional;2892;;;;;;2892
ES221100000168;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;768562;4657130;Intensivo;Grupo Primero;Convencional;650;;;;;;650
ES221100000169;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;763210;4656120;Intensivo;Grupo Primero;Convencional;574;;;;;;574
ES221100000170;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;768003;4656761;Intensivo;Grupo Segundo;Convencional;2984;;;;;;2984
ES221100000171;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;768200;4653062;Intensivo;Grupo Tercero;Convencional;4770;;;;;;4770
ES221100000172;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;771537;4655031;Intensivo;Grupo Segundo;Convencional;1999;;;;;;1999
ES221100000173;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;766208;4652304;Intensivo;Grupo Segundo;Convencional;1999;;;;;;1999
ES221100000174;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;769888;4653037;Intensivo;Grupo Tercero;Convencional;7200;;;;;;7200
ES221100000175;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;772891;4655132;Intensivo;Grupo Segundo;;1999;;;;;;1999
ES221100000176;Producción y reproducción;Cerdos;Cebo o Cebadero;Fonz;HUESCA;MONZÓN;30;771700;4657140;Intensivo;Grupo Tercero;;7200;;;;;;7200
ES221110000001;Producción y reproducción;Cerdos;Recría de reproductores;Foradada del Toscar;HUESCA;GRAUS;30;784020;4699436;Intensivo;Grupo Primero;Convencional;;;384;;;;384
ES221110000009;Producción y reproducción;Cerdos;Cebo o Cebadero;Foradada del Toscar;HUESCA;GRAUS;30;779131;4696940;Intensivo;Grupo Segundo;Convencional;2100;;;;;;2100
ES221110000015;Producción y reproducción;Cerdos;Cebo o Cebadero;Foradada del Toscar;HUESCA;GRAUS;30;779585;4697710;Intensivo;Grupo Segundo;Convencional;1099;;;;;;1099
ES221110000017;Producción y reproducción;Cerdos;Cebo o Cebadero;Foradada del Toscar;HUESCA;GRAUS;30;770771;4698582;Intensivo;Grupo Segundo;Convencional;1999;;;;;;1999
ES221120000002;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;784792;4605511;Intensivo;Grupo Segundo;Convencional;2000;;;;;;2000
ES221120000013;Producción y reproducción;Cerdos;Tipo mixto;Fraga;HUESCA;FRAGA;30;780950;4603420;Intensivo;Grupo Segundo;Convencional;1600;;0;350;;;1950
ES221120000021;Producción y reproducción;Cerdos;Producción de lechones;Fraga;HUESCA;FRAGA;30;785885;4603037;Intensivo;Grupo Primero;Convencional;;;;620;;;620
ES221120000023;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;777462;4606018;Intensivo;Grupo Segundo;Convencional;1580;;;;;;1580
ES221120000028;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;778368;4608483;Intensivo;Grupo Segundo;Convencional;2500;;;;;;2500
ES221120000029;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;780660;4607000;Intensivo;Grupo Tercero;Convencional;3990;;;;;;3990
ES221120000031;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;786130;4603570;Intensivo;Grupo Tercero;Convencional;6970;;;;;;6970
ES221120000039;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;781080;4600965;Intensivo;Grupo Segundo;Convencional;2270;;;;;;2270
ES221120000042;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;775967;4605291;Intensivo;Grupo Segundo;Convencional;2000;;;;;;2000
ES221120000043;Producción y reproducción;Cerdos;Multiplicación;Fraga;HUESCA;FRAGA;30;782590;4604650;Intensivo;Grupo Tercero;Convencional;2500;1700;;850;;;5050
ES221120000049;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;782830;4603880;Intensivo;Grupo Segundo;Convencional;2600;;;;;;2600
ES221120000052;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;780685;4602040;Intensivo;Grupo Primero;Convencional;510;;;;;;510
ES221120000053;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;779056;4599165;Intensivo;Grupo Segundo;Convencional;1240;;;;;;1240
ES221120000055;Producción y reproducción;Cerdos;Transición de lechones;Fraga;HUESCA;FRAGA;30;779850;4609910;Intensivo;Grupo Segundo;Convencional;;11340;;;;;11340
ES221120000058;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;781050;4599125;Intensivo;Grupo Segundo;Convencional;1500;;;;;;1500
ES221120000059;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;784477;4603101;Intensivo;Grupo Segundo;Convencional;1150;;;;;;1150
ES221120000064;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;779055;4599540;Intensivo;Grupo Primero;Convencional;800;;;;;;800
ES221120000066;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;780530;4605630;Intensivo;Grupo Tercero;Convencional;4350;;;;;;4350
ES221120000071;Producción y reproducción;Cerdos;Tipo mixto;Fraga;HUESCA;FRAGA;30;785567;4611088;Intensivo;Grupo Primero;Convencional;1800;;0;400;;;2200
ES221120000074;Producción y reproducción;Cerdos;Transición de lechones;Fraga;HUESCA;FRAGA;30;785050;4605545;Intensivo;Grupo Segundo;Convencional;;9200;;;;;9200
ES221120000077;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;784200;4605375;Intensivo;Grupo Segundo;Convencional;1300;;;;;;1300
ES221120000079;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;777860;4605672;Intensivo;Grupo Segundo;Convencional;1600;;;;;;1600
ES221120000082;Producción y reproducción;Cerdos;Transición de lechones;Fraga;HUESCA;FRAGA;30;776370;4604145;Intensivo;Grupo Primero;Convencional;;1500;;;;;1500
ES221120000088;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;785247;4602342;Intensivo;Grupo Segundo;Convencional;1700;;;;;;1700
ES221120000090;Producción y reproducción;Cerdos;Tipo mixto;Fraga;HUESCA;FRAGA;30;781895;4606050;Intensivo;Grupo Segundo;Convencional;2000;;450;326;;;2776
ES221120000091;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;776510;4602600;Intensivo;Grupo Tercero;Convencional;4250;;;;;;4250
ES221120000093;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;784765;4602516;Intensivo;Grupo Segundo;Convencional;1200;;;;;;1200
ES221120000094;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;778136;4605896;Intensivo;Grupo Segundo;Convencional;1300;;;;;;1300
ES221120000096;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;776494;4606463;Intensivo;Grupo Segundo;Convencional;1480;;;;;;1480
ES221120000100;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;787242;4604749;Intensivo;Grupo Segundo;Convencional;2500;;;;;;2500
ES221120000110;Producción y reproducción;Cerdos;Producción de lechones;Fraga;HUESCA;FRAGA;30;781695;4599920;Intensivo;Grupo Primero;Convencional;;;;750;;;750
ES221120000112;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;778722;4600896;Intensivo;Grupo Segundo;Convencional;2400;;;;;;2400
ES221120000114;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;780425;4599630;Intensivo;Grupo Tercero;Convencional;5930;;;;;;5930
ES221120000118;Producción y reproducción;Cerdos;Producción de lechones;Fraga;HUESCA;FRAGA;30;778975;4605990;Intensivo;Grupo Segundo;Convencional;;;;750;;;750
ES221120000121;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;779500;4604815;Intensivo;Grupo Segundo;Convencional;2499;;;;;;2499
ES221120000125;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;776030;4606946;Intensivo;Grupo Segundo;Convencional;2290;;;;;;2290
ES221120000127;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;782484;4601402;Intensivo;Grupo Segundo;Convencional;1918;;;;;;1918
ES221120000128;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;778950;4603665;Intensivo;Grupo Segundo;Convencional;1255;;;;;;1255
ES221120000130;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;778640;4600972;Intensivo;Grupo Segundo;Convencional;1930;;;;;;1930
ES221120000132;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;775921;4603811;Intensivo;Grupo Segundo;Convencional;1999;;;;;;1999
ES221120000136;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;784503;4608309;Intensivo;Grupo Segundo;Convencional;1044;;;;;;1044
ES221120000137;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;776900;4603875;Intensivo;Grupo Primero;Convencional;964;;;;;;964
ES221120000145;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;774721;4605632;Intensivo;Grupo Primero;Convencional;510;;;;;;510
ES221120000147;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;784748;4607280;Intensivo;Grupo Segundo;Convencional;1920;;;;;;1920
ES221120000152;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;783021;4601136;Intensivo;Grupo Primero;Convencional;450;;;;;;450
ES221120000161;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;785520;4605650;Intensivo;Grupo Segundo;Convencional;3456;;;;;;3456
ES221120000167;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;781911;4605091;Intensivo;Grupo Primero;Convencional;340;;;;;;340
ES221120000168;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;764018;4598170;Intensivo;Grupo Segundo;;1999;;;;;;1999
ES221120000169;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;784988;4606045;Intensivo;Grupo Segundo;Convencional;1700;;;;;;1700
ES221120000171;Producción y reproducción;Cerdos;Recría de reproductores;Fraga;HUESCA;FRAGA;30;764801;4597240;Intensivo;Grupo Segundo;;;;1999;;;;1999
ES221120000179;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;775986;4604377;Intensivo;Grupo Segundo;Convencional;1080;;;;;;1080
ES221120000180;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;777126;4603470;Intensivo;Grupo Primero;Convencional;750;;;;;;750
ES221120000188;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;782860;4599188;Intensivo;Grupo Segundo;Convencional;1999;;;;;;1999
ES221120000189;Producción y reproducción;Cerdos;Tipo mixto;Fraga;HUESCA;FRAGA;30;781500;4608650;Intensivo;Grupo Primero;Convencional;0;;14000;5300;;;19300
ES221120000190;Producción y reproducción;Cerdos;Transición de lechones;Fraga;HUESCA;FRAGA;30;780630;4605800;Intensivo;Grupo Primero;Convencional;;4350;;;;;4350
ES221120000191;Producción y reproducción;Cerdos;Recría de reproductores;Fraga;HUESCA;FRAGA;30;773628;4604834;Intensivo;Grupo Segundo;Convencional;;;2408;;;;2408
ES221120000193;Producción y reproducción;Cerdos;Transición de lechones;Fraga;HUESCA;FRAGA;30;784200;4605900;Intensivo;Grupo Segundo;Convencional;;7296;;;;;7296
ES221120000194;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;782659;4605754;Intensivo;Grupo Segundo;Convencional;1990;;;;;;1990
ES221120000196;Producción y reproducción;Cerdos;Multiplicación;Fraga;HUESCA;FRAGA;30;770225;4603972;Intensivo;Grupo Segundo;Convencional;;3500;;1100;600;6;5206
ES221120000197;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;768214;4602663;Intensivo;Grupo Tercero;Convencional;4056;;;;;;4056
ES221120000198;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;783330;4607716;Intensivo;Grupo Segundo;;2000;;;;;;2000
ES221120000199;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;784668;4609744;Intensivo;Grupo Tercero;Convencional;5056;;;;;;5056
ES221120000200;Producción y reproducción;Cerdos;Recría de reproductores;Fraga;HUESCA;FRAGA;30;771350;4605630;Intensivo;Grupo Segundo;Convencional;;;2000;;;;2000
ES221120000201;Producción y reproducción;Cerdos;Recría de reproductores;Fraga;HUESCA;FRAGA;30;762060;4602181;Intensivo;Grupo Segundo;Convencional;;;1999;;;;1999
ES221120000202;Producción y reproducción;Cerdos;Cebo o Cebadero;Fraga;HUESCA;FRAGA;30;779151;4607234;Intensivo;Grupo Segundo;;2000;;;;;;2000
ES221130000006;Producción y reproducción;Cerdos;Producción de ciclo cerrado;Fueva (La);HUESCA;BOLTAÑA;30;771999;4697585;Intensivo;Grupo Primero;Convencional;1280;;;110;;;1390
ES221130000032;Producción y reproducción;Cerdos;Cebo o Cebadero;Fueva (La);HUESCA;BOLTAÑA;30;771543;4696895;Intensivo;Grupo Segundo;Convencional;1500;;;;;;1500
ES221130000045;Producción y reproducción;Cerdos;Producción de lechones;Fueva (La);HUESCA;BOLTAÑA;30;772560;4697290;Intensivo;Grupo Primero;Convencional;;;;250;;;250
ES221130000049;Producción y reproducción;Cerdos;Cebo o Cebadero;Fueva (La);HUESCA;BOLTAÑA;30;769622;4695225;Intensivo;Grupo Segundo;Convencional;1396;;;;;;1396
ES221130000074;Producción y reproducción;Cerdos;Cebo o Cebadero;Fueva (La);HUESCA;BOLTAÑA;30;771150;4702500;Intensivo;Grupo Segundo;Convencional;1979;;;;;;1979
